Unnamed: 0,posteam,home_team,home_wp,away_wp,yardline_100,home_timeouts_remaining,away_timeouts_remaining,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,down,goal_to_go,ydstogo,play_type,score_differential,shotgun,no_huddle
943,MIN,MIN,0.5,0.5,75.0,3,3,900.0,1800.0,3600.0,1,1.0,0.0,10,pass,0.0,1,0
944,MIN,MIN,0.54,0.46,66.0,3,3,861.0,1761.0,3561.0,1,2.0,0.0,1,run,0.0,0,0
945,MIN,MIN,0.54,0.46,64.0,3,3,822.0,1722.0,3522.0,1,1.0,0.0,10,pass,0.0,0,0
946,MIN,MIN,0.57,0.43,52.0,3,3,787.0,1687.0,3487.0,1,1.0,0.0,10,run,0.0,0,0
947,MIN,MIN,0.55,0.45,51.0,3,3,750.0,1650.0,3450.0,1,2.0,0.0,9,run,0.0,1,0
948,MIN,MIN,0.54,0.46,48.0,3,3,703.0,1603.0,3403.0,1,3.0,0.0,6,pass,0.0,1,0
949,MIN,MIN,0.61,0.39,34.0,3,3,662.0,1562.0,3362.0,1,1.0,0.0,10,pass,0.0,1,0
950,MIN,MIN,0.58,0.42,40.0,3,3,623.0,1523.0,3323.0,1,2.0,0.0,16,run,0.0,0,0
951,MIN,MIN,0.56,0.44,38.0,3,3,583.0,1483.0,3283.0,1,3.0,0.0,14,pass,0.0,1,0
960,MIN,MIN,0.54,0.46,70.0,3,3,437.0,1337.0,3137.0,1,1.0,0.0,10,run,0.0,1,0
961,MIN,MIN,0.53,0.47,66.0,3,3,412.0,1312.0,3112.0,1,2.0,0.0,6,pass,0.0,0,1
962,MIN,MIN,0.59,0.41,48.0,3,3,367.0,1267.0,3067.0,1,1.0,0.0,10,pass,0.0,1,0
963,MIN,MIN,0.62,0.38,34.0,3,3,326.0,1226.0,3026.0,1,1.0,0.0,10,run,0.0,0,0
964,MIN,MIN,0.62,0.38,28.0,3,3,290.0,1190.0,2990.0,1,2.0,0.0,4,run,0.0,0,0
965,MIN,MIN,0.58,0.42,30.0,3,3,244.0,1144.0,2944.0,1,3.0,0.0,6,pass,0.0,1,0
973,MIN,MIN,0.67,0.33,53.0,3,3,71.0,971.0,2771.0,1,1.0,0.0,10,run,3.0,0,0
974,MIN,MIN,0.67,0.33,47.0,3,3,36.0,936.0,2736.0,1,2.0,0.0,4,run,3.0,1,0
976,MIN,MIN,0.65,0.35,46.0,3,3,900.0,900.0,2700.0,2,3.0,0.0,3,pass,3.0,1,0
977,MIN,MIN,0.71,0.29,29.0,3,3,867.0,867.0,2667.0,2,1.0,0.0,10,pass,3.0,1,0
978,MIN,MIN,0.69,0.31,29.0,3,3,862.0,862.0,2662.0,2,2.0,0.0,10,run,3.0,0,0
979,MIN,MIN,0.69,0.31,22.0,3,3,824.0,824.0,2624.0,2,3.0,0.0,3,pass,3.0,1,0
991,MIN,MIN,0.74,0.26,75.0,3,3,702.0,702.0,2502.0,2,1.0,0.0,10,pass,7.0,1,0
992,MIN,MIN,0.78,0.22,60.0,3,3,664.0,664.0,2464.0,2,1.0,0.0,10,run,7.0,0,0
993,MIN,MIN,0.8,0.2,52.0,3,3,633.0,633.0,2433.0,2,2.0,0.0,2,run,7.0,0,0
1012,MIN,MIN,0.74,0.26,98.0,3,1,138.0,138.0,1938.0,2,1.0,0.0,10,run,7.0,0,0
1014,MIN,MIN,0.73,0.27,96.0,3,1,120.0,120.0,1920.0,2,2.0,0.0,8,pass,7.0,0,0
1015,MIN,MIN,0.72,0.28,96.0,3,1,116.0,116.0,1916.0,2,3.0,0.0,8,pass,7.0,1,0
1016,MIN,MIN,0.75,0.25,81.0,3,1,87.0,87.0,1887.0,2,1.0,0.0,10,pass,7.0,1,1
1017,MIN,MIN,0.74,0.26,81.0,3,1,84.0,84.0,1884.0,2,2.0,0.0,10,pass,7.0,1,0
1018,MIN,MIN,0.73,0.27,81.0,3,1,80.0,80.0,1880.0,2,3.0,0.0,10,run,7.0,1,0
1020,MIN,MIN,0.76,0.24,73.0,3,1,73.0,73.0,1873.0,2,1.0,0.0,15,pass,7.0,1,0
1022,MIN,MIN,0.78,0.22,57.0,2,1,64.0,64.0,1864.0,2,1.0,0.0,10,pass,7.0,1,0
1023,MIN,MIN,0.78,0.22,54.0,2,1,42.0,42.0,1842.0,2,2.0,0.0,7,pass,7.0,1,0
1025,MIN,MIN,0.8,0.2,40.0,1,1,34.0,34.0,1834.0,2,1.0,0.0,10,pass,7.0,1,0
1026,MIN,MIN,0.78,0.22,46.0,1,1,12.0,12.0,1812.0,2,2.0,0.0,16,pass,7.0,1,0
1028,MIN,MIN,0.78,0.22,44.0,0,1,6.0,6.0,1806.0,2,3.0,0.0,14,pass,7.0,1,0
1035,MIN,MIN,0.77,0.23,70.0,3,3,855.0,1755.0,1755.0,3,1.0,0.0,10,pass,7.0,1,0
1036,MIN,MIN,0.79,0.21,62.0,3,3,855.0,1755.0,1755.0,3,2.0,0.0,2,pass,7.0,0,0
1037,MIN,MIN,0.8,0.2,56.0,3,3,796.0,1696.0,1696.0,3,1.0,0.0,10,run,7.0,0,0
1038,MIN,MIN,0.78,0.22,58.0,3,3,750.0,1650.0,1650.0,3,2.0,0.0,12,pass,7.0,1,0
1039,MIN,MIN,0.75,0.25,58.0,3,3,746.0,1646.0,1646.0,3,3.0,0.0,12,pass,7.0,1,0
1053,MIN,MIN,0.84,0.16,75.0,3,2,555.0,1455.0,1455.0,3,1.0,0.0,10,pass,10.0,0,0
1054,MIN,MIN,0.86,0.14,64.0,3,2,521.0,1421.0,1421.0,3,1.0,0.0,10,pass,10.0,0,0
1055,MIN,MIN,0.84,0.16,64.0,3,2,515.0,1415.0,1415.0,3,2.0,0.0,10,run,10.0,1,0
1056,MIN,MIN,0.84,0.16,59.0,3,2,472.0,1372.0,1372.0,3,3.0,0.0,5,pass,10.0,1,0
1057,MIN,MIN,0.9,0.1,25.0,3,2,431.0,1331.0,1331.0,3,1.0,0.0,10,run,10.0,0,0
1058,MIN,MIN,0.9,0.1,18.0,3,2,395.0,1295.0,1295.0,3,2.0,0.0,3,run,10.0,1,0
1059,MIN,MIN,0.89,0.11,16.0,3,2,355.0,1255.0,1255.0,3,3.0,0.0,1,pass,10.0,0,0
1060,MIN,MIN,0.91,0.09,7.0,3,2,326.0,1226.0,1226.0,3,1.0,1.0,7,run,10.0,0,0
1062,MIN,MIN,0.9,0.1,11.0,3,2,267.0,1167.0,1167.0,3,2.0,1.0,11,pass,10.0,1,0
1074,MIN,MIN,0.85,0.15,75.0,3,2,31.0,931.0,931.0,3,1.0,0.0,10,pass,10.0,1,0
1075,MIN,MIN,0.83,0.17,75.0,3,2,27.0,927.0,927.0,3,2.0,0.0,10,run,10.0,0,0
1077,MIN,MIN,0.82,0.18,73.0,3,2,900.0,900.0,900.0,4,3.0,0.0,8,pass,10.0,1,0
1080,MIN,MIN,0.9,0.1,38.0,3,2,877.0,877.0,877.0,4,1.0,0.0,10,run,10.0,0,0
1081,MIN,MIN,0.89,0.11,39.0,3,2,843.0,843.0,843.0,4,2.0,0.0,11,pass,10.0,0,0
1082,MIN,MIN,0.88,0.12,39.0,3,2,837.0,837.0,837.0,4,3.0,0.0,11,pass,10.0,1,0
1097,MIN,MIN,0.81,0.19,75.0,3,2,489.0,489.0,489.0,4,1.0,0.0,10,run,7.0,0,0
1098,MIN,MIN,0.8,0.2,74.0,3,2,446.0,446.0,446.0,4,2.0,0.0,9,pass,7.0,1,1
1099,MIN,MIN,0.77,0.23,74.0,3,2,441.0,441.0,441.0,4,3.0,0.0,9,pass,7.0,1,0
1105,MIN,MIN,0.82,0.18,82.0,3,2,346.0,346.0,346.0,4,1.0,0.0,10,run,7.0,0,0
1106,MIN,MIN,0.85,0.15,73.0,3,2,312.0,312.0,312.0,4,2.0,0.0,1,run,7.0,0,0
1107,MIN,MIN,0.87,0.13,68.0,3,2,269.0,269.0,269.0,4,1.0,0.0,10,run,7.0,0,0
1108,MIN,MIN,0.88,0.12,64.0,3,2,225.0,225.0,225.0,4,2.0,0.0,6,run,7.0,0,0
1109,MIN,MIN,0.88,0.12,63.0,2,2,180.0,180.0,180.0,4,3.0,0.0,5,run,7.0,1,0
1112,MIN,MIN,0.93,0.07,54.0,2,1,174.0,174.0,174.0,4,1.0,0.0,10,run,7.0,0,0
1113,MIN,MIN,0.94,0.06,53.0,2,1,130.0,130.0,130.0,4,2.0,0.0,9,run,7.0,0,0
1115,MIN,MIN,0.94,0.06,50.0,2,1,120.0,120.0,120.0,4,3.0,0.0,6,pass,7.0,1,0
1119,MIN,MIN,0.98,0.02,15.0,2,1,95.0,95.0,95.0,4,1.0,0.0,10,run,7.0,0,0
1121,MIN,MIN,0.98,0.02,13.0,2,0,92.0,92.0,92.0,4,2.0,0.0,8,run,7.0,0,0
1122,MIN,MIN,0.99,0.01,13.0,2,0,48.0,48.0,48.0,4,3.0,0.0,8,run,7.0,0,0
1124,MIN,MIN,1.0,0.0,9.0,1,0,2.0,2.0,2.0,4,4.0,0.0,4,pass,7.0,1,0
4416,MIN,GB,0.52,0.48,92.0,2,3,640.0,1540.0,3340.0,1,1.0,0.0,10,pass,0.0,0,0
4418,MIN,GB,0.52,0.48,89.0,2,3,571.0,1471.0,3271.0,1,1.0,0.0,20,pass,0.0,1,0
4419,MIN,GB,0.54,0.46,88.0,2,3,544.0,1444.0,3244.0,1,2.0,0.0,19,run,0.0,1,0
4420,MIN,GB,0.53,0.47,79.0,2,3,500.0,1400.0,3200.0,1,3.0,0.0,10,pass,0.0,1,0
4423,MIN,GB,0.6,0.4,57.0,2,3,441.0,1341.0,3141.0,1,1.0,0.0,10,pass,-6.0,1,0
4424,MIN,GB,0.58,0.42,50.0,2,3,401.0,1301.0,3101.0,1,2.0,0.0,3,pass,-6.0,0,0
4425,MIN,GB,0.55,0.45,32.0,2,3,369.0,1269.0,3069.0,1,1.0,0.0,10,run,-6.0,0,0
4426,MIN,GB,0.55,0.45,25.0,2,3,329.0,1229.0,3029.0,1,2.0,0.0,3,run,-6.0,0,0
4427,MIN,GB,0.55,0.45,23.0,2,3,305.0,1205.0,3005.0,1,3.0,0.0,1,pass,-6.0,0,1
4428,MIN,GB,0.54,0.46,21.0,2,3,274.0,1174.0,2974.0,1,1.0,0.0,10,run,-6.0,1,0
4429,MIN,GB,0.55,0.45,19.0,2,3,230.0,1130.0,2930.0,1,2.0,0.0,8,pass,-6.0,1,0
4430,MIN,GB,0.57,0.43,14.0,2,3,187.0,1087.0,2887.0,1,3.0,0.0,3,pass,-6.0,1,0
4448,MIN,GB,0.67,0.33,75.0,2,3,748.0,748.0,2548.0,2,1.0,0.0,10,pass,-6.0,1,0
4450,MIN,GB,0.66,0.34,68.0,2,3,681.0,681.0,2481.0,2,1.0,0.0,15,pass,-6.0,1,0
4451,MIN,GB,0.65,0.35,62.0,2,3,644.0,644.0,2444.0,2,2.0,0.0,9,run,-6.0,0,0
4452,MIN,GB,0.66,0.34,58.0,2,3,604.0,604.0,2404.0,2,3.0,0.0,5,pass,-6.0,1,0
4459,MIN,GB,0.68,0.32,81.0,2,3,501.0,501.0,2301.0,2,1.0,0.0,10,run,-6.0,1,0
4460,MIN,GB,0.7,0.3,81.0,2,3,459.0,459.0,2259.0,2,2.0,0.0,10,pass,-6.0,1,0
4461,MIN,GB,0.61,0.39,57.0,2,3,413.0,413.0,2213.0,2,1.0,0.0,10,pass,-6.0,0,0
4462,MIN,GB,0.63,0.37,57.0,2,3,407.0,407.0,2207.0,2,2.0,0.0,10,pass,-6.0,1,0
4463,MIN,GB,0.66,0.34,57.0,2,3,404.0,404.0,2204.0,2,3.0,0.0,10,pass,-6.0,1,0
4471,MIN,GB,0.65,0.35,64.0,2,3,241.0,241.0,2041.0,2,1.0,0.0,20,pass,-6.0,1,0
4472,MIN,GB,0.66,0.34,59.0,2,3,202.0,202.0,2002.0,2,2.0,0.0,15,pass,-6.0,1,0
4473,MIN,GB,0.66,0.34,51.0,2,3,155.0,155.0,1955.0,2,3.0,0.0,7,pass,-6.0,1,0
4475,MIN,GB,0.6,0.4,35.0,2,3,120.0,120.0,1920.0,2,1.0,0.0,10,pass,-6.0,1,0
4476,MIN,GB,0.62,0.38,35.0,2,3,116.0,116.0,1916.0,2,2.0,0.0,10,run,-6.0,0,0
4478,MIN,GB,0.63,0.37,31.0,1,3,108.0,108.0,1908.0,2,3.0,0.0,6,pass,-6.0,1,0
4488,MIN,GB,0.78,0.22,75.0,3,3,900.0,1800.0,1800.0,3,1.0,0.0,10,pass,-9.0,0,0
4489,MIN,GB,0.74,0.26,66.0,3,3,875.0,1775.0,1775.0,3,2.0,0.0,1,run,-9.0,0,0
4490,MIN,GB,0.74,0.26,61.0,3,3,836.0,1736.0,1736.0,3,1.0,0.0,10,run,-9.0,0,0
4491,MIN,GB,0.76,0.24,60.0,3,3,793.0,1693.0,1693.0,3,2.0,0.0,9,pass,-9.0,1,0
4492,MIN,GB,0.76,0.24,55.0,3,3,750.0,1650.0,1650.0,3,3.0,0.0,4,pass,-9.0,1,0
4507,MIN,GB,0.86,0.14,75.0,2,3,392.0,1292.0,1292.0,3,1.0,0.0,10,run,-12.0,0,0
4508,MIN,GB,0.87,0.13,74.0,2,3,356.0,1256.0,1256.0,3,2.0,0.0,9,pass,-12.0,1,0
4509,MIN,GB,0.88,0.12,70.0,2,3,311.0,1211.0,1211.0,3,3.0,0.0,5,pass,-12.0,1,0
4515,MIN,GB,0.86,0.14,71.0,2,3,199.0,1099.0,1099.0,3,1.0,0.0,10,run,-12.0,1,0
4516,MIN,GB,0.86,0.14,66.0,2,3,169.0,1069.0,1069.0,3,2.0,0.0,5,pass,-12.0,1,0
4517,MIN,GB,0.85,0.15,62.0,2,3,128.0,1028.0,1028.0,3,3.0,0.0,1,run,-12.0,0,0
4518,MIN,GB,0.84,0.16,57.0,2,3,100.0,1000.0,1000.0,3,1.0,0.0,10,pass,-12.0,0,0
4519,MIN,GB,0.81,0.19,37.0,2,3,67.0,967.0,967.0,3,1.0,0.0,10,pass,-12.0,1,1
4520,MIN,GB,0.82,0.18,37.0,2,3,59.0,959.0,959.0,3,2.0,0.0,10,pass,-12.0,1,0
4521,MIN,GB,0.81,0.19,28.0,2,3,21.0,921.0,921.0,3,3.0,0.0,1,pass,-12.0,0,0
4523,MIN,GB,0.75,0.25,5.0,2,3,900.0,900.0,900.0,4,1.0,1.0,5,run,-12.0,0,0
4524,MIN,GB,0.76,0.24,3.0,2,3,861.0,861.0,861.0,4,2.0,1.0,3,pass,-12.0,1,0
4541,MIN,GB,0.81,0.19,75.0,1,3,455.0,455.0,455.0,4,1.0,0.0,10,pass,-8.0,1,0
4542,MIN,GB,0.83,0.17,75.0,1,3,449.0,449.0,449.0,4,2.0,0.0,10,pass,-8.0,1,0
4560,MIN,GB,0.75,0.25,75.0,0,2,133.0,133.0,133.0,4,1.0,0.0,10,pass,-4.0,1,0
4569,MIN,GB,0.87,0.13,60.0,0,2,97.0,97.0,97.0,4,1.0,0.0,10,pass,-7.0,1,0
4570,MIN,GB,0.89,0.11,60.0,0,2,92.0,92.0,92.0,4,2.0,0.0,10,pass,-7.0,1,0
4571,MIN,GB,0.87,0.13,48.0,0,2,86.0,86.0,86.0,4,1.0,0.0,10,run,-7.0,1,0
4572,MIN,GB,0.88,0.12,44.0,0,2,79.0,79.0,79.0,4,2.0,0.0,6,pass,-7.0,1,0
4573,MIN,GB,0.92,0.08,34.0,0,2,50.0,50.0,50.0,4,1.0,0.0,10,pass,-7.0,1,1
4574,MIN,GB,0.94,0.06,34.0,0,2,46.0,46.0,46.0,4,2.0,0.0,10,pass,-7.0,1,0
4575,MIN,GB,0.95,0.05,28.0,0,2,42.0,42.0,42.0,4,3.0,0.0,4,pass,-7.0,1,0
4577,MIN,GB,0.95,0.05,22.0,0,1,36.0,36.0,36.0,4,1.0,0.0,10,pass,-7.0,1,0
4578,MIN,GB,0.45,0.55,2.0,0,1,31.0,31.0,31.0,4,4.0,0.0,0,pass,-1.0,0,0
4587,MIN,GB,0.56,0.44,70.0,2,2,594.0,594.0,594.0,5,1.0,0.0,10,pass,1.0,0,0
4588,MIN,GB,0.49,0.51,59.0,2,2,564.0,564.0,564.0,5,1.0,0.0,10,run,1.0,0,1
4589,MIN,GB,0.51,0.49,56.0,2,2,541.0,541.0,541.0,5,2.0,0.0,7,pass,1.0,0,1
4590,MIN,GB,0.35,0.65,32.0,2,2,493.0,493.0,493.0,5,1.0,0.0,10,run,1.0,0,0
4591,MIN,GB,0.38,0.62,31.0,2,2,464.0,464.0,464.0,5,2.0,0.0,9,pass,1.0,1,0
4592,MIN,GB,0.46,0.54,31.0,2,2,460.0,460.0,460.0,5,3.0,0.0,9,pass,1.0,1,0
4601,MIN,GB,0.69,0.31,80.0,1,2,228.0,228.0,228.0,5,1.0,0.0,10,pass,1.0,1,0
4602,MIN,GB,0.62,0.38,68.0,1,2,191.0,191.0,191.0,5,1.0,0.0,10,pass,1.0,1,0
4603,MIN,GB,0.43,0.57,43.0,1,2,146.0,146.0,146.0,5,1.0,0.0,10,pass,1.0,1,0
4604,MIN,GB,0.37,0.63,35.0,1,2,141.0,141.0,141.0,5,2.0,0.0,2,pass,1.0,0,0
4606,MIN,GB,0.45,0.55,36.0,1,2,120.0,120.0,120.0,5,3.0,0.0,3,pass,1.0,1,0
4607,MIN,GB,0.38,0.62,30.0,1,2,77.0,77.0,77.0,5,1.0,0.0,10,run,1.0,1,0
4608,MIN,GB,0.34,0.66,21.0,1,2,32.0,32.0,32.0,5,2.0,0.0,1,run,1.0,0,0
6573,MIN,MIN,0.24,0.76,93.0,3,3,595.0,1495.0,3295.0,1,1.0,0.0,10,pass,-7.0,1,0
6574,MIN,MIN,0.23,0.77,90.0,3,3,573.0,1473.0,3273.0,1,2.0,0.0,7,pass,-7.0,0,0
6575,MIN,MIN,0.21,0.79,90.0,3,3,570.0,1470.0,3270.0,1,3.0,0.0,7,pass,-7.0,1,0
6582,MIN,MIN,0.21,0.79,75.0,3,3,444.0,1344.0,3144.0,1,1.0,0.0,10,run,-10.0,0,0
6583,MIN,MIN,0.2,0.8,73.0,3,3,406.0,1306.0,3106.0,1,2.0,0.0,8,run,-10.0,0,0
6584,MIN,MIN,0.18,0.82,73.0,3,3,364.0,1264.0,3064.0,1,3.0,0.0,8,pass,-10.0,1,0
6589,MIN,MIN,0.09,0.91,75.0,3,3,309.0,1209.0,3009.0,1,1.0,0.0,10,pass,-17.0,1,0
6590,MIN,MIN,0.09,0.91,72.0,3,3,278.0,1178.0,2978.0,1,2.0,0.0,7,run,-17.0,1,0
6591,MIN,MIN,0.11,0.89,61.0,3,3,233.0,1133.0,2933.0,1,1.0,0.0,10,pass,-17.0,1,1
6592,MIN,MIN,0.1,0.9,61.0,3,3,229.0,1129.0,2929.0,1,2.0,0.0,10,pass,-17.0,1,0
6593,MIN,MIN,0.1,0.9,56.0,3,3,193.0,1093.0,2893.0,1,3.0,0.0,5,pass,-17.0,1,0
6610,MIN,MIN,0.01,0.99,92.0,3,1,729.0,729.0,2529.0,2,1.0,0.0,10,pass,-24.0,0,0
6611,MIN,MIN,0.01,0.99,89.0,3,1,692.0,692.0,2492.0,2,2.0,0.0,7,pass,-24.0,1,0
6612,MIN,MIN,0.02,0.98,83.0,3,1,650.0,650.0,2450.0,2,3.0,0.0,1,pass,-24.0,1,0
6625,MIN,MIN,0.01,0.99,83.0,3,1,371.0,371.0,2171.0,2,1.0,0.0,10,run,-27.0,0,0
6626,MIN,MIN,0.0,1.0,84.0,3,1,332.0,332.0,2132.0,2,2.0,0.0,11,pass,-27.0,1,0
6627,MIN,MIN,0.0,1.0,80.0,3,1,297.0,297.0,2097.0,2,3.0,0.0,7,pass,-27.0,1,0
6644,MIN,MIN,0.01,0.99,81.0,1,0,56.0,56.0,1856.0,2,1.0,0.0,10,pass,-27.0,1,0
6646,MIN,MIN,0.0,1.0,78.0,0,0,43.0,43.0,1843.0,2,2.0,0.0,7,pass,-27.0,1,0
6647,MIN,MIN,0.0,1.0,78.0,0,0,37.0,37.0,1837.0,2,3.0,0.0,7,pass,-27.0,1,0
6648,MIN,MIN,0.01,0.99,70.0,0,0,16.0,16.0,1816.0,2,1.0,0.0,10,pass,-27.0,1,0
6651,MIN,MIN,0.0,1.0,78.0,3,3,895.0,1795.0,1795.0,3,1.0,0.0,10,pass,-27.0,1,0
6652,MIN,MIN,0.01,0.99,69.0,3,3,873.0,1773.0,1773.0,3,2.0,0.0,1,run,-27.0,1,0
6653,MIN,MIN,0.0,1.0,73.0,3,3,834.0,1734.0,1734.0,3,3.0,0.0,5,pass,-27.0,1,0
6654,MIN,MIN,0.01,0.99,54.0,3,3,806.0,1706.0,1706.0,3,1.0,0.0,10,pass,-27.0,1,0
6655,MIN,MIN,0.01,0.99,50.0,3,3,771.0,1671.0,1671.0,3,2.0,0.0,6,pass,-27.0,1,0
6656,MIN,MIN,0.01,0.99,50.0,3,3,747.0,1647.0,1647.0,3,3.0,0.0,6,pass,-27.0,1,0
6662,MIN,MIN,0.01,0.99,42.0,3,3,576.0,1476.0,1476.0,3,1.0,0.0,10,pass,-27.0,1,0
6663,MIN,MIN,0.01,0.99,42.0,3,3,570.0,1470.0,1470.0,3,2.0,0.0,10,pass,-27.0,1,0
6674,MIN,MIN,0.0,1.0,95.0,2,3,237.0,1137.0,1137.0,3,1.0,0.0,10,pass,-27.0,1,0
6675,MIN,MIN,0.0,1.0,81.0,2,3,210.0,1110.0,1110.0,3,1.0,0.0,10,pass,-27.0,1,0
6676,MIN,MIN,0.0,1.0,78.0,2,3,181.0,1081.0,1081.0,3,2.0,0.0,7,pass,-27.0,1,0
6677,MIN,MIN,0.0,1.0,78.0,2,3,177.0,1077.0,1077.0,3,3.0,0.0,7,pass,-27.0,1,0
6683,MIN,MIN,0.0,1.0,87.0,2,3,33.0,933.0,933.0,3,1.0,0.0,10,pass,-27.0,1,0
6684,MIN,MIN,0.0,1.0,80.0,2,3,13.0,913.0,913.0,3,2.0,0.0,3,pass,-27.0,1,0
6685,MIN,MIN,0.0,1.0,80.0,2,3,11.0,911.0,911.0,3,3.0,0.0,3,pass,-27.0,1,0
6687,MIN,MIN,0.0,1.0,69.0,2,3,900.0,900.0,900.0,4,1.0,0.0,10,run,-27.0,1,0
6688,MIN,MIN,0.0,1.0,67.0,2,3,874.0,874.0,874.0,4,2.0,0.0,8,pass,-27.0,1,1
6689,MIN,MIN,0.01,0.99,57.0,2,3,846.0,846.0,846.0,4,1.0,0.0,10,pass,-27.0,1,1
6690,MIN,MIN,0.01,0.99,46.0,2,3,807.0,807.0,807.0,4,1.0,0.0,10,pass,-27.0,1,0
6691,MIN,MIN,0.01,0.99,43.0,2,3,781.0,781.0,781.0,4,2.0,0.0,7,pass,-27.0,1,0
6692,MIN,MIN,0.01,0.99,35.0,2,3,757.0,757.0,757.0,4,1.0,0.0,10,pass,-27.0,1,1
6693,MIN,MIN,0.01,0.99,28.0,2,3,728.0,728.0,728.0,4,2.0,0.0,3,pass,-27.0,1,0
6694,MIN,MIN,0.01,0.99,28.0,2,3,726.0,726.0,726.0,4,3.0,0.0,3,pass,-27.0,1,0
6695,MIN,MIN,0.01,0.99,26.0,2,3,691.0,691.0,691.0,4,4.0,0.0,1,pass,-27.0,1,0
6703,MIN,MIN,0.0,1.0,92.0,2,3,439.0,439.0,439.0,4,1.0,0.0,10,pass,-27.0,1,0
6704,MIN,MIN,0.0,1.0,92.0,2,3,415.0,415.0,415.0,4,2.0,0.0,10,pass,-27.0,1,1
6705,MIN,MIN,0.0,1.0,81.0,2,3,391.0,391.0,391.0,4,1.0,0.0,10,pass,-27.0,1,1
6706,MIN,MIN,0.0,1.0,64.0,2,3,370.0,370.0,370.0,4,1.0,0.0,10,pass,-27.0,1,1
6707,MIN,MIN,0.0,1.0,64.0,2,3,364.0,364.0,364.0,4,2.0,0.0,10,pass,-27.0,1,0
6708,MIN,MIN,0.0,1.0,57.0,2,3,335.0,335.0,335.0,4,3.0,0.0,3,pass,-27.0,1,1
6709,MIN,MIN,0.0,1.0,50.0,2,3,314.0,314.0,314.0,4,1.0,0.0,10,pass,-27.0,1,1
6710,MIN,MIN,0.0,1.0,38.0,2,3,290.0,290.0,290.0,4,1.0,0.0,10,pass,-27.0,1,1
6711,MIN,MIN,0.0,1.0,38.0,2,3,284.0,284.0,284.0,4,2.0,0.0,10,pass,-27.0,1,0
6712,MIN,MIN,0.0,1.0,29.0,2,3,257.0,257.0,257.0,4,3.0,0.0,1,pass,-27.0,1,1
6713,MIN,MIN,0.0,1.0,24.0,2,3,229.0,229.0,229.0,4,1.0,0.0,10,pass,-27.0,1,1
6715,MIN,MIN,0.0,1.0,13.0,2,3,189.0,189.0,189.0,4,1.0,0.0,10,pass,-27.0,1,0
6716,MIN,MIN,0.0,1.0,4.0,2,3,183.0,183.0,183.0,4,1.0,1.0,4,pass,-27.0,1,0
6717,MIN,MIN,0.0,1.0,2.0,2,3,179.0,179.0,179.0,4,4.0,0.0,0,pass,-21.0,0,0
